Lead ID,Cost Per Lead,Requested Loan Amount,Time in Business (Months),Annual Revenue Amount,SelfGradedCredit,State,Business Type,Creation Date,Create Time,Lead Status,Conversion Status,Funded Amount,Funded Revenue
507633515,60,10000,148,140000,Fair,MA,B Corp,1/26/18,3:54:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507633754,60,225000,343,425000,Good,WI,B Corp,1/26/18,2:38:00 PM,Activated,,,
507634059,60,75000,118,119000,Poor,NY,B Corp,1/26/18,2:53:00 PM,Failed,,,
507634067,60,149999,167,108000,Good,CA,E Corp,1/26/18,2:53:00 PM,Pending,,,
507634155,60,14999,372,125000,Good,CA,B Corp,1/26/18,2:56:00 PM,Failed,,,
507634204,60,44999,37,213000,Poor,AL,A Corp,1/26/18,2:59:00 PM,Activated,,,
507634347,60,149999,82,210000,Poor,MI,B Corp,1/26/18,3:05:00 PM,Failed,,,
507634829,60,250000,144,6000000,Good,MS,A Corp,1/26/18,3:29:00 PM,Confirmed,Lost,0.0,0.0
507634934,60,200000,12,600000,Good,FL,B Corp,1/26/18,3:32:00 PM,Activated,,,
507634987,60,10000,154,150000,Good,NY,E Corp,1/26/18,3:35:00 PM,Failed,,,
507635188,60,50000,27,750000,Good,FL,B Corp,1/26/18,3:47:00 PM,Activated,,,
507635212,60,29999,38,550000,Good,FL,E Corp,1/26/18,3:50:00 PM,Activated,,,
507635473,60,29999,152,150000,Poor,MA,B Corp,1/26/18,4:05:00 PM,Failed,,,
507635708,60,150000,16,200000,Fair,CA,B Corp,1/26/18,4:14:00 PM,Activated,,,
507644218,60,75000,100,5000000,Good,CO,E Corp,1/27/18,6:05:00 AM,Failed,,,
507644432,60,34000,141,550000,Poor,CA,C Corp,1/27/18,6:35:00 AM,Failed,,,
507644926,60,25000,58,280000,Poor,GA,A Corp,1/27/18,10:14:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507645006,60,44999,95,500000,Fair,NJ,A Corp,1/27/18,7:23:00 AM,Pending,,,
507645380,60,75000,100,258000,Poor,NC,B Corp,1/27/18,7:47:00 AM,Failed,,,
507645444,60,14999,66,178000,Poor,AZ,A Corp,1/27/18,7:53:00 AM,Failed,,,
507645740,25,40000,12,150000,Fair,CO,A Corp,1/27/18,8:17:00 AM,Confirmed,Lost,0.0,0.0
507645750,60,5000,96,100000,Poor,VA,B Corp,1/27/18,8:17:00 AM,Failed,,,
507646122,60,44999,53,220000,Fair,CT,B Corp,1/27/18,8:41:00 AM,Failed,,,
507646190,60,29999,104,186588,Poor,IL,C Corp,1/27/18,8:44:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507646303,60,29999,56,185000,Fair,TX,C Corp,1/27/18,8:50:00 AM,Failed,,,
507646546,60,29999,22,230000,Good,KS,C Corp,1/27/18,9:05:00 AM,Failed,,,
507646924,60,74999,44,120000,Fair,TX,A Corp,1/27/18,9:26:00 AM,Pending,,,
507647229,60,14999,125,500000,Good,CT,A Corp,1/27/18,9:44:00 AM,Failed,,,
507647295,60,35000,300,455000,Poor,OR,E Corp,1/27/18,9:47:00 AM,Activated,,,
507647352,60,29999,118,190000,Poor,UT,B Corp,1/27/18,9:50:00 AM,Failed,,,
507647576,60,29999,163,180000,Fair,NV,B Corp,1/27/18,10:02:00 AM,Failed,,,
507647731,60,149999,163,775000,Good,TX,E Corp,1/27/18,10:11:00 AM,Activated,,,
507647984,60,44999,44,352000,Fair,CA,B Corp,1/27/18,10:26:00 AM,Failed,,,
507648095,60,44999,62,375000,Fair,FL,B Corp,1/27/18,10:32:00 AM,Failed,,,
507648097,60,74999,79,300000,Fair,CT,B Corp,1/27/18,10:32:00 AM,Failed,,,
507648123,60,29999,99,1000000,Good,NY,E Corp,1/27/18,10:32:00 AM,Failed,,,
507648166,60,29999,70,320000,Good,CA,B Corp,1/27/18,10:35:00 AM,Failed,,,
507648242,60,29999,18,280000,Fair,WV,B Corp,1/27/18,10:38:00 AM,Failed,,,
507648280,60,44999,40,225000,Fair,KY,B Corp,1/27/18,10:41:00 AM,Failed,,,
507648400,60,29999,151,100000,Good,MI,C Corp,1/27/18,10:47:00 AM,Failed,,,
507648462,60,44999,56,350000,Good,TX,B Corp,1/27/18,10:53:00 AM,Failed,,,
507648555,60,29999,31,510000,Poor,MA,B Corp,1/27/18,10:56:00 AM,Activated,,,
507648632,60,44999,45,325000,Good,AL,B Corp,1/27/18,11:02:00 AM,Failed,,,
507648643,60,44999,22,350000,Fair,WA,B Corp,1/27/18,11:02:00 AM,Failed,,,
507648673,60,149999,51,350000,Fair,MI,B Corp,1/27/18,11:05:00 AM,Pending,,,
507648747,60,14999,45,250000,Good,DE,A Corp,1/27/18,11:08:00 AM,Failed,,,
507648837,60,74999,59,325000,Good,IL,A Corp,1/27/18,11:14:00 AM,Open,,,
507648873,60,44999,55,225000,Good,WI,B Corp,1/27/18,11:14:00 AM,Failed,,,
507648994,60,29999,26,225000,Fair,NC,C Corp,1/27/18,11:20:00 AM,Pending,,,
507649532,60,74999,204,800000,Good,WA,C Corp,1/27/18,11:50:00 AM,Failed,,,
507649666,60,100000,46,550000,Poor,IL,C Corp,1/27/18,11:56:00 AM,Failed,,,
507649869,60,29999,66,175000,Good,NJ,B Corp,1/27/18,12:08:00 PM,Failed,,,
507649886,25,29999,21,120000,Good,VA,A Corp,1/27/18,12:08:00 PM,Open,,,
507650199,25,149999,12,175000,Good,CO,B Corp,1/27/18,12:26:00 PM,Activated,,,
507650284,25,29999,17,100000,Poor,NC,A Corp,1/27/18,12:29:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507650343,60,150000,87,1428000,Good,TX,E Corp,1/27/18,12:32:00 PM,Failed,,,
507650400,60,15000,33,200000,Fair,CA,D Corp,1/27/18,12:35:00 PM,Activated,,,
507650570,60,29999,111,620000,Fair,NJ,B Corp,1/27/18,12:44:00 PM,Failed,,,
507650694,60,44999,33,250000,Good,OH,C Corp,1/27/18,12:50:00 PM,Failed,,,
507650718,60,60000,76,380000,Good,VA,A Corp,1/27/18,12:50:00 PM,Activated,,,
507650742,60,29999,68,288000,Good,OR,A Corp,1/27/18,12:53:00 PM,Failed,,,
507650776,60,29999,52,100000,Good,AZ,B Corp,1/27/18,12:53:00 PM,Failed,,,
507650920,60,100000,24,1300000,Poor,FL,E Corp,1/27/18,1:02:00 PM,Activated,,,
507661987,60,14999,291,300000,Fair,AL,B Corp,1/28/18,6:17:00 AM,Confirmed,Lost,0.0,0.0
507662150,60,100000,78,1075000,Good,WI,E Corp,1/28/18,6:44:00 AM,Activated,,,
507662306,60,75000,180,500000,Good,MA,E Corp,1/28/18,6:59:00 AM,Failed,,,
507662369,60,29999,64,280000,Poor,KS,B Corp,1/28/18,7:05:00 AM,Failed,,,
507662479,60,74999,43,220000,Fair,TN,B Corp,1/28/18,7:14:00 AM,Failed,,,
507662485,60,29999,192,115000,Poor,MD,B Corp,1/28/18,7:14:00 AM,Failed,,,
507662669,60,5000,298,200000,Good,MD,A Corp,1/28/18,7:29:00 AM,Confirmed,Lost,0.0,0.0
507662965,60,10000,55,100000,Good,TX,D Corp,1/28/18,7:56:00 AM,Failed,,,
507662979,60,29999,50,350000,Poor,VA,A Corp,1/28/18,7:56:00 AM,Activated,,,
507663228,25,5000,23,100000,Poor,PA,A Corp,1/28/18,8:14:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507663394,60,20000,225,323919,Good,MI,E Corp,1/28/18,8:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507663909,60,74999,139,150000,Good,PA,E Corp,1/28/18,9:05:00 AM,Activated,,,
507664129,60,74999,36,300000,Fair,VA,A Corp,1/28/18,9:23:00 AM,Failed,,,
507664480,60,149999,18,218000,Good,OH,A Corp,1/28/18,9:47:00 AM,Failed,,,
507664564,60,60000,131,100000,Fair,TX,B Corp,1/28/18,9:53:00 AM,Failed,,,
507664819,60,44999,191,200000,Good,NY,D Corp,1/28/18,10:08:00 AM,Failed,,,
507664888,60,29999,216,350000,Good,NC,E Corp,1/28/18,10:11:00 AM,Failed,,,
507665620,60,20000,524,102000,Poor,CA,B Corp,1/28/18,10:59:00 AM,Activated,,,
507665762,60,130000,76,750000,Fair,MN,A Corp,1/28/18,11:05:00 AM,Activated,,,
507665983,60,29999,77,250000,Poor,AK,B Corp,1/28/18,11:17:00 AM,Activated,,,
507666126,60,29999,129,185000,Good,MI,B Corp,1/28/18,11:26:00 AM,Open,,,
507666249,60,149999,69,650000,Poor,FL,B Corp,1/28/18,11:32:00 AM,Failed,,,
507666419,60,14999,85,125000,Good,NM,A Corp,1/28/18,11:44:00 AM,Pending,,,
507666454,60,74999,28,240000,Good,MA,B Corp,1/28/18,11:47:00 AM,Failed,,,
507666847,60,10000,82,130000,Poor,LA,A Corp,1/28/18,12:08:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507666893,60,20000,309,350000,Fair,KY,B Corp,1/28/18,12:11:00 PM,Failed,,,
507667087,25,8000,21,125000,Poor,FL,A Corp,1/28/18,12:23:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507667315,60,14999,343,160000,Fair,WV,E Corp,1/28/18,12:38:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507667793,60,50000,87,550000,Fair,TX,A Corp,1/28/18,1:08:00 PM,Pending,,,
507668337,60,75000,138,375000,Fair,NV,B Corp,1/28/18,1:38:00 PM,Failed,,,
507668613,60,29999,148,900000,Good,AZ,D Corp,1/28/18,1:56:00 PM,Activated,,,
507668668,60,200000,119,300000,Poor,WY,A Corp,1/28/18,1:59:00 PM,Failed,,,
507669151,60,74999,78,700000,Good,NY,B Corp,1/28/18,2:26:00 PM,Pending,,,
507669311,60,44999,42,137000,Poor,NY,A Corp,1/28/18,2:35:00 PM,Activated,,,
507669352,60,10000,94,100000,Poor,NJ,A Corp,1/28/18,2:38:00 PM,Failed,,,
507669448,60,100000,139,1000000,Good,MA,B Corp,1/28/18,2:44:00 PM,Failed,,,
507669848,60,74999,68,325000,Good,MO,C Corp,1/28/18,3:05:00 PM,Activated,,,
507669870,60,29999,45,240000,Poor,IN,E Corp,1/28/18,3:05:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507670251,60,44999,106,510000,Fair,OH,B Corp,1/28/18,3:29:00 PM,Failed,,,
507670586,60,29999,12,400000,Good,GA,A Corp,1/28/18,3:50:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507670986,60,200000,137,130000,Fair,LA,A Corp,1/28/18,4:14:00 PM,Pending,,,
507671049,25,35000,15,100000,Fair,FL,A Corp,1/28/18,4:17:00 PM,Activated,,,
507671152,60,75000,21,510000,Good,MO,B Corp,1/28/18,4:23:00 PM,Failed,,,
507671539,60,29999,28,130000,Good,IL,C Corp,1/28/18,4:44:00 PM,Failed,,,
507671609,60,15000,401,140000,Fair,AZ,B Corp,1/28/18,4:47:00 PM,Activated,,,
507671644,60,74999,53,245000,Fair,FL,B Corp,1/28/18,4:50:00 PM,Failed,,,
507672570,60,149999,91,825000,Good,NJ,B Corp,1/29/18,5:47:00 PM,Failed,,,
507672717,60,74999,30,250000,Good,OK,B Corp,1/29/18,5:56:00 PM,Failed,,,
507679570,25,44999,18,110000,Poor,IN,C Corp,1/29/18,6:35:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507679651,25,125000,15,135000,Fair,NC,A Corp,1/29/18,6:44:00 AM,Pending,,,
507679923,60,44999,44,215000,Fair,MN,A Corp,1/29/18,7:08:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507680054,60,44999,58,275000,Good,UT,C Corp,1/29/18,7:17:00 AM,Failed,,,
507680345,60,50000,46,265000,Good,DC,B Corp,1/29/18,7:38:00 AM,Failed,,,
507680407,60,20000,195,150000,Fair,OH,A Corp,1/29/18,7:41:00 AM,Activated,,,
507680430,60,149999,516,1500000,Good,NY,C Corp,1/29/18,7:41:00 AM,Activated,,,
507680450,60,50000,117,1200000,Good,AL,A Corp,1/29/18,7:44:00 AM,Activated,,,
507680909,60,29999,39,100000,Fair,NY,B Corp,1/29/18,8:05:00 AM,Failed,,,
507681271,60,149999,24,200000,Good,NJ,A Corp,1/29/18,8:26:00 AM,Pending,,,
507681282,60,55000,46,550000,Good,AR,C Corp,1/29/18,8:26:00 AM,Failed,,,
507681357,60,14999,244,125000,Poor,TX,B Corp,1/29/18,8:29:00 AM,Failed,,,
507681416,60,15000,24,285000,Good,CA,C Corp,1/29/18,8:32:00 AM,Failed,,,
507682604,60,44999,138,100000,Fair,ME,C Corp,1/29/18,9:26:00 AM,Pending,,,
507682650,25,74999,16,102000,Fair,GA,A Corp,1/29/18,9:26:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507682679,60,149999,216,1000000,Poor,WI,E Corp,1/29/18,4:00:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507682770,60,14999,62,250000,Good,CA,C Corp,1/29/18,9:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507682970,25,50000,13,100000,Fair,NJ,B Corp,1/29/18,9:38:00 AM,Failed,,,
507682973,60,149999,12,380000,Good,KY,E Corp,1/29/18,9:38:00 AM,Activated,,,
507683583,60,100000,45,200000,Fair,HI,A Corp,1/29/18,10:02:00 AM,Confirmed,,,
507683601,60,14999,56,100000,Poor,AL,B Corp,1/29/18,10:02:00 AM,Failed,,,
507683638,60,149999,525,2200000,Good,MA,A Corp,1/29/18,10:05:00 AM,Failed,,,
507683719,60,14999,216,150000,Poor,PA,C Corp,1/29/18,10:08:00 AM,Failed,,,
507684164,60,149999,375,428000,Good,NJ,B Corp,1/29/18,10:20:00 AM,Pending,,,
507684268,60,50000,451,600000,Good,WI,B Corp,1/29/18,10:23:00 AM,Activated,,,
507684329,60,29999,147,2200000,Good,NC,E Corp,1/29/18,10:26:00 AM,Failed,,,
507684677,60,20000,120,130000,Poor,CA,A Corp,1/29/18,10:32:00 AM,Failed,,,
507684976,60,20000,46,110000,Good,MA,B Corp,1/29/18,10:41:00 AM,Activated,,,
507685620,60,14999,64,100000,Fair,TN,A Corp,1/29/18,10:56:00 AM,Failed,,,
507685745,60,85000,34,180000,Poor,OH,A Corp,1/29/18,10:56:00 AM,Failed,,,
507685876,60,29999,24,120000,Good,IL,E Corp,1/29/18,10:59:00 AM,Pending,,,
507685895,60,100000,32,800000,Poor,TX,A Corp,1/29/18,10:59:00 AM,Failed,,,
507686030,60,10000,122,153000,Poor,SC,B Corp,1/29/18,11:02:00 AM,Activated,,,
507686047,60,100000,96,175000,Fair,CO,B Corp,1/29/18,11:05:00 AM,Failed,,,
507686192,60,60000,35,120000,Poor,MN,B Corp,1/29/18,11:08:00 AM,Failed,,,
507686258,25,10000,13,166000,Fair,TX,B Corp,1/29/18,11:08:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507686329,60,100000,255,750000,Good,FL,E Corp,1/29/18,11:11:00 AM,Failed,,,
507686364,60,10000,264,160000,Fair,CA,B Corp,1/29/18,11:11:00 AM,Failed,,,
507686747,60,100000,137,450000,Fair,WI,E Corp,1/29/18,12:15:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507686850,60,74999,76,360000,Fair,TX,A Corp,1/29/18,11:20:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507687099,60,29999,31,250000,Fair,WA,B Corp,1/29/18,11:26:00 AM,Failed,,,
507687103,25,30000,12,140000,Fair,AZ,B Corp,1/29/18,11:26:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507687290,60,10000,31,100000,Poor,TX,A Corp,1/29/18,11:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507687291,60,65000,47,480000,Good,NC,B Corp,1/29/18,11:32:00 AM,Activated,,,
507687297,60,5000,37,100000,Poor,MI,B Corp,1/29/18,11:32:00 AM,Activated,,,
507687309,25,10000,16,175000,Poor,AL,B Corp,1/29/18,11:32:00 AM,Failed,,,
507687340,60,149999,60,548000,Poor,NY,E Corp,1/29/18,11:32:00 AM,Activated,,,
507687348,60,14999,38,2000000,Good,CA,C Corp,1/29/18,11:32:00 AM,Confirmed,Lost,0.0,0.0
507687364,60,149999,64,375000,Good,FL,A Corp,1/29/18,11:32:00 AM,Failed,,,
507706638,60,29999,69,185000,Good,FL,B Corp,1/30/18,6:05:00 AM,Failed,,,
507706707,60,14999,310,270000,Fair,MI,B Corp,1/30/18,6:11:00 AM,Activated,,,
507707104,60,44999,216,175000,Good,TN,B Corp,1/30/18,6:47:00 AM,Failed,,,
507707122,60,29999,270,175000,Good,NY,B Corp,1/30/18,6:50:00 AM,Activated,,,
507707145,60,50000,46,285000,Good,KS,B Corp,1/30/18,4:18:00 PM,Failed,,,
507707173,60,14999,252,200000,Fair,MI,A Corp,1/30/18,6:50:00 AM,Confirmed,Lost,0.0,0.0
507707450,60,14999,87,5400875,Good,IN,B Corp,1/30/18,7:11:00 AM,Failed,,,
507707592,60,45000,35,350000,Good,NY,B Corp,1/30/18,7:20:00 AM,Failed,,,
507707622,60,29999,23,296000,Poor,NY,C Corp,1/30/18,7:20:00 AM,Failed,,,
507707775,60,14999,948,1300000,Good,AL,C Corp,1/30/18,7:29:00 AM,Pending,,,
507707907,60,29999,45,310000,Good,CA,B Corp,1/30/18,7:38:00 AM,Failed,,,
507708088,60,14999,147,220000,Poor,FL,C Corp,1/30/18,7:47:00 AM,Failed,,,
507708213,60,5000,96,100000,Poor,IL,B Corp,1/30/18,7:53:00 AM,Pending,,,
507708245,25,10000,19,125000,Fair,NC,A Corp,1/30/18,7:56:00 AM,Pending,,,
507708363,60,44999,226,800000,Good,AL,A Corp,1/30/18,8:02:00 AM,Pending,,,
507708434,60,5000,48,300000,Fair,NJ,E Corp,1/30/18,11:43:00 AM,Confirmed,Lost,0.0,0.0
507708576,60,50000,122,987000,Good,TX,A Corp,1/30/18,8:14:00 AM,Failed,,,
507708634,60,29999,120,500000,Good,TX,A Corp,1/30/18,8:17:00 AM,Activated,,,
507708676,60,29999,46,325000,Good,TX,B Corp,1/30/18,8:20:00 AM,Failed,,,
507708833,60,29999,36,150000,Good,PA,A Corp,1/30/18,8:29:00 AM,Failed,,,
507709189,60,44999,69,320000,Good,VA,B Corp,1/30/18,8:44:00 AM,Failed,,,
507709335,25,5000,12,180000,Poor,FL,A Corp,1/30/18,8:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507709418,60,44999,51,1200000,Fair,VA,E Corp,1/30/18,8:53:00 AM,Activated,,,
507709483,60,100000,69,835000,Fair,CA,E Corp,1/30/18,8:56:00 AM,Failed,,,
507709769,60,5000,34,150000,Poor,AL,B Corp,1/30/18,9:11:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507710194,60,75000,54,9000000,Fair,UT,C Corp,1/30/18,9:29:00 AM,Activated,,,
507710343,60,25000,44,120000,Good,IL,E Corp,1/30/18,9:35:00 AM,Activated,,,
507710624,60,15000,92,100000,Poor,MI,A Corp,1/30/18,9:47:00 AM,Failed,,,
507710938,25,5000,14,150000,Fair,NY,A Corp,1/30/18,9:56:00 AM,Open,,,
507711173,60,14999,44,200000,Fair,TX,B Corp,1/30/18,10:02:00 AM,Confirmed,Lost,0.0,0.0
507711282,60,10000,75,100000,Poor,NY,B Corp,1/30/18,10:05:00 AM,Failed,,,
507711322,60,149999,61,1000000,Poor,NJ,E Corp,1/30/18,10:08:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507712027,60,14999,82,135000,Poor,IL,C Corp,1/30/18,10:26:00 AM,Confirmed,Funded,7500.0,1275.0
507712407,60,60000,51,400000,Fair,CA,A Corp,1/30/18,10:35:00 AM,Pending,,,
507712942,25,10000,19,120000,Poor,ID,B Corp,1/30/18,10:47:00 AM,Failed,,,
507713440,60,25000,58,100000,Poor,FL,A Corp,1/30/18,10:59:00 AM,Failed,,,
507714093,60,10000,46,100000,Good,IA,B Corp,1/30/18,11:17:00 AM,Failed,,,
507714100,60,80000,62,220000,Good,SC,C Corp,1/30/18,11:17:00 AM,Failed,,,
507714102,60,14999,34,113000,Fair,FL,A Corp,1/30/18,11:17:00 AM,Confirmed,Lost,0.0,0.0
507714343,60,40000,28,285000,Poor,PA,E Corp,1/30/18,11:26:00 AM,Confirmed,Lost,0.0,0.0
507714574,60,5000,26,140000,Poor,PA,B Corp,1/30/18,11:32:00 AM,Failed,,,
507714723,60,74999,139,350000,Good,NC,A Corp,1/30/18,11:35:00 AM,Failed,,,
507714727,60,14999,36,100000,Poor,CO,E Corp,1/30/18,11:35:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507714785,60,10000,354,100000,Poor,CA,B Corp,1/30/18,11:38:00 AM,Failed,,,
507715009,60,29999,59,300000,Poor,CA,B Corp,1/30/18,11:44:00 AM,Activated,,,
507715108,60,14999,128,110000,Poor,WY,B Corp,1/30/18,11:47:00 AM,Pending,,,
507715420,60,15000,42,180000,Poor,CA,B Corp,1/30/18,11:56:00 AM,Confirmed,Lost,0.0,0.0
507715459,60,14999,106,275000,Good,TX,A Corp,1/30/18,11:59:00 AM,Pending,,,
507715935,60,149999,67,616691,Fair,MS,A Corp,1/30/18,12:14:00 PM,Failed,,,
507715949,60,40000,67,148376,Poor,FL,E Corp,1/30/18,12:14:00 PM,Failed,,,
507732357,60,29999,22,320000,Good,ME,B Corp,1/31/18,6:32:00 AM,Failed,,,
507732726,60,15000,12,250000,Poor,TN,A Corp,1/31/18,7:02:00 AM,Pending,,,
507732828,60,44999,22,325000,Good,NY,B Corp,1/31/18,7:11:00 AM,Failed,,,
507733382,60,74999,238,120000,Good,NV,E Corp,1/31/18,7:35:00 AM,Failed,,,
507733536,60,14999,252,180000,Good,OK,B Corp,1/31/18,7:41:00 AM,Failed,,,
507733929,60,10000,32,249000,Poor,NE,A Corp,1/31/18,7:59:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507734049,60,44999,43,100000,Good,FL,B Corp,1/31/18,8:05:00 AM,Failed,,,
507735287,60,44999,118,700000,Fair,LA,E Corp,1/31/18,9:08:00 AM,Pending,,,
507735363,60,44999,47,285000,Good,NJ,B Corp,1/31/18,9:11:00 AM,Pending,,,
507735522,60,50000,45,345000,Good,GA,B Corp,1/31/18,9:20:00 AM,Failed,,,
507735546,60,50000,17,400000,Fair,TX,B Corp,1/31/18,9:20:00 AM,Pending,,,
507735688,60,149999,91,500000,Poor,NC,A Corp,1/31/18,9:26:00 AM,Failed,,,
507735779,60,35000,45,140000,Fair,TX,A Corp,1/31/18,9:29:00 AM,Activated,,,
507736052,25,25000,12,135000,Poor,GA,B Corp,1/31/18,9:38:00 AM,Activated,,,
507736392,60,149999,120,2500000,Good,AZ,A Corp,1/31/18,9:44:00 AM,Pending,,,
507736564,60,29999,25,150000,Fair,FL,A Corp,1/31/18,9:47:00 AM,Failed,,,
507737297,60,25000,37,650000,Poor,OH,C Corp,1/31/18,9:59:00 AM,Confirmed,Lost,0.0,0.0
507738142,60,29999,142,280000,Fair,PA,A Corp,1/31/18,10:17:00 AM,Pending,,,
507738248,60,74999,108,1400000,Good,SC,E Corp,1/31/18,10:17:00 AM,Activated,,,
507738290,60,44999,60,700000,Good,MI,B Corp,1/31/18,10:17:00 AM,Pending,,,
507738318,60,30000,81,250000,Fair,TX,C Corp,1/31/18,10:20:00 AM,Failed,,,
507738451,60,14999,33,250000,Good,FL,E Corp,1/31/18,10:20:00 AM,Failed,,,
507738459,60,50000,102,400000,Good,CA,B Corp,1/31/18,10:20:00 AM,Activated,,,
507738749,60,5000,44,300000,Poor,AL,A Corp,1/31/18,10:26:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507738816,60,74999,157,410000,Fair,CA,B Corp,1/31/18,10:29:00 AM,Activated,,,
507739534,60,15000,102,140000,Good,WV,B Corp,1/31/18,10:41:00 AM,Pending,,,
507739772,60,74999,91,2000000,Good,NY,E Corp,1/31/18,10:47:00 AM,Failed,,,
507739955,25,14999,14,110000,Poor,KS,B Corp,1/31/18,10:50:00 AM,Failed,,,
507740892,60,200000,258,417000,Fair,PA,B Corp,1/31/18,11:11:00 AM,Failed,,,
507741067,60,14999,31,225000,Good,GA,A Corp,1/31/18,11:17:00 AM,Failed,,,
507741287,60,30000,45,220000,Poor,IL,A Corp,1/31/18,11:23:00 AM,Confirmed,Funded,16500.0,1980.0
507741465,60,14999,38,120000,Fair,TX,A Corp,1/31/18,11:26:00 AM,Pending,,,
507741629,60,75000,198,995000,Good,CA,E Corp,1/31/18,11:29:00 AM,Failed,,,
507741867,60,50000,35,700000,Fair,NM,A Corp,1/31/18,11:38:00 AM,Activated,,,
507742312,60,100000,80,900000,Fair,NE,C Corp,1/31/18,11:50:00 AM,Activated,,,
507742589,60,44999,107,124000,Good,FL,C Corp,1/31/18,11:57:00 AM,Activated,,,
507743038,60,14999,68,325000,Good,GA,B Corp,1/31/18,12:11:00 PM,Failed,,,
507743169,60,8000,23,105000,Poor,GA,C Corp,1/31/18,12:14:00 PM,Failed,,,
507743327,60,29999,56,350000,Good,ME,B Corp,1/31/18,12:20:00 PM,Failed,,,
507743639,60,44999,235,240000,Good,NJ,B Corp,1/31/18,12:29:00 PM,Failed,,,
507743706,60,15000,140,210000,Poor,CA,C Corp,1/31/18,12:32:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507743773,60,149999,96,600000,Fair,MT,A Corp,1/31/18,12:32:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
507743906,60,250000,240,1500000,Good,FL,A Corp,1/31/18,12:38:00 PM,Failed,,,
507744019,60,25000,114,100000,Poor,NE,E Corp,1/31/18,12:41:00 PM,Failed,,,
507744093,60,29999,39,200000,Poor,OR,B Corp,1/31/18,12:41:00 PM,Pending,,,
507744502,60,44999,68,325000,Good,PA,B Corp,1/31/18,12:56:00 PM,Failed,,,
507744648,60,14999,184,185000,Fair,TX,A Corp,1/31/18,1:02:00 PM,Activated,,,
507760240,60,10000,143,600000,Good,KY,E Corp,2/1/18,6:02:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507760444,60,10000,138,110000,Fair,TX,B Corp,2/1/18,6:59:00 AM,Failed,,,
507760829,60,10000,35,210000,Poor,MS,B Corp,2/1/18,6:50:00 AM,Failed,,,
507760931,60,149999,47,500000,Poor,WA,A Corp,2/1/18,6:59:00 AM,Confirmed,,,
507760979,25,14999,19,103000,Poor,AZ,B Corp,2/1/18,7:02:00 AM,Pending,,,
507761077,60,29999,73,100000,Good,CO,E Corp,2/1/18,7:11:00 AM,Failed,,,
507761463,60,74999,86,1000000,Good,MI,E Corp,2/1/18,7:29:00 AM,Failed,,,
507761973,60,50000,426,912500,Fair,CO,C Corp,2/1/18,7:50:00 AM,Pending,,,
507762765,60,149999,46,1200000,Good,NY,A Corp,2/1/18,8:23:00 AM,Failed,,,
507763223,60,14999,865,450000,Fair,MI,E Corp,2/1/18,8:41:00 AM,Confirmed,Funded,19500.0,3900.0
507763639,60,149999,73,850000,Good,FL,A Corp,2/1/18,8:56:00 AM,Activated,,,
507764248,60,29999,16,750000,Poor,NJ,A Corp,2/1/18,9:23:00 AM,Confirmed,Lost,0.0,0.0
507764326,60,29999,36,225000,Fair,NJ,B Corp,2/1/18,9:26:00 AM,Failed,,,
507764510,60,29500,96,200000,Fair,FL,A Corp,2/1/18,9:32:00 AM,Activated,,,
507764655,60,149999,39,361284,Good,TX,A Corp,2/1/18,9:41:00 AM,Failed,,,
507764707,60,29999,354,150000,Fair,CA,B Corp,2/1/18,9:41:00 AM,Failed,,,
507765014,60,29999,90,100500,Fair,TX,A Corp,2/1/18,9:53:00 AM,Failed,,,
507765064,60,150000,47,850000,Good,NY,B Corp,2/1/18,9:56:00 AM,Failed,,,
507765582,60,74999,34,125000,Good,TX,B Corp,2/1/18,10:11:00 AM,Failed,,,
